File Size, Method, Mean (ms), Stddev (ms)
268435456, write_preallocate 65536 Kb, 6973.827879, 3.722058
268435456, write_preallocate 262144 Kb, 6989.975910, 2.014773
268435456, write_direct_preallocate 4 Kb, 14944.891986, 936.956364
268435456, write_direct_preallocate 8 Kb, 11263.767622, 178.976410
268435456, write_direct_preallocate 12 Kb, 10775.085412, 725.975258
268435456, write_direct_preallocate 16 Kb, 9783.343064, 225.518870
268435456, write_direct_preallocate 24 Kb, 10637.842821, 183.039718
268435456, write_direct_preallocate 32 Kb, 10244.251668, 448.976862
268435456, write_direct_preallocate 40 Kb, 9744.396405, 308.302178
268435456, write_direct_preallocate 48 Kb, 10089.649171, 190.843000
268435456, write_direct_preallocate 56 Kb, 9780.034556, 233.286456
268435456, write_direct_preallocate 64 Kb, 9766.419813, 241.644866
268435456, write_direct_preallocate 256 Kb, 8709.513342, 226.335598
268435456, write_direct_preallocate 1024 Kb, 8698.692003, 176.566368
268435456, write_direct_preallocate 4096 Kb, 8948.960154, 141.231049
268435456, write_direct_preallocate 16384 Kb, 9027.129041, 205.617962
268435456, write_direct_preallocate 65536 Kb, 8822.285634, 170.899181
268435456, write_direct_preallocate 262144 Kb, 8770.116724, 26.747267
268435456, write_async_plain 4 Kb, 9014.415649, 382.270894
268435456, write_async_plain 8 Kb, 9057.885120, 277.261400
268435456, write_async_plain 12 Kb, 10381.886023, 2747.514819
268435456, write_async_plain 16 Kb, 8921.188509, 369.636889
268435456, write_async_plain 24 Kb, 9047.283556, 42.897777
268435456, write_async_plain 32 Kb, 9040.411744, 81.980145
268435456, write_async_plain 40 Kb, 9033.441309, 18.828814
268435456, write_async_plain 48 Kb, 9005.057777, 123.450983
268435456, write_async_plain 56 Kb, 9041.299289, 78.459049
268435456, write_async_plain 64 Kb, 10434.725394, 2786.085419
268435456, write_async_plain 256 Kb, 10136.162910, 2128.584831
268435456, write_async_plain 1024 Kb, 8784.662555, 284.922966
268435456, write_async_plain 4096 Kb, 8878.034920, 142.754569
268435456, write_async_plain 16384 Kb, 10097.455107, 2722.485834
268435456, write_async_plain 65536 Kb, 8352.744342, 182.921784
268435456, write_async_plain 262144 Kb, 8907.404104, 25.717614
268435456, write_async_direct 4 Kb, 8335.859423, 341.481226
268435456, write_async_direct 8 Kb, 8046.170082, 180.932505
268435456, write_async_direct 12 Kb, 8249.642883, 395.819500
268435456, write_async_direct 16 Kb, 8195.205817, 302.379975
268435456, write_async_direct 24 Kb, 8547.526873, 417.177673
268435456, write_async_direct 32 Kb, 7892.421716, 273.564828
268435456, write_async_direct 40 Kb, 8246.370279, 202.728001
268435456, write_async_direct 48 Kb, 8665.732782, 260.594677
268435456, write_async_direct 56 Kb, 8580.038117, 345.867466
268435456, write_async_direct 64 Kb, 8403.489690, 161.803602
268435456, write_async_direct 256 Kb, 8187.632395, 287.103055
268435456, write_async_direct 1024 Kb, 8323.566258, 99.519329
268435456, write_async_direct 4096 Kb, 8262.755549, 102.648366
268435456, write_async_direct 16384 Kb, 8532.466681, 205.634995
268435456, write_async_direct 65536 Kb, 9521.625288, 9.082556
268435456, write_async_direct 262144 Kb, 10209.769708, 2899.583565
268435456, write_async_preallocate 4 Kb, 7516.537121, 83.127340
268435456, write_async_preallocate 8 Kb, 7334.449316, 8.084773
268435456, write_async_preallocate 12 Kb, 12714.857898, 2731.192247
268435456, write_async_preallocate 16 Kb, 13662.931048, 702.520044
268435456, write_async_preallocate 24 Kb, 10036.322843, 3249.335401
268435456, write_async_preallocate 32 Kb, 8687.443660, 2781.959961
268435456, write_async_preallocate 40 Kb, 12797.562030, 2812.158056
268435456, write_async_preallocate 48 Kb, 12448.574594, 2437.194068
268435456, write_async_preallocate 56 Kb, 10029.973214, 3310.184373
268435456, write_async_preallocate 64 Kb, 7168.694381, 1.726198
268435456, write_async_preallocate 256 Kb, 7155.474917, 6.041704
268435456, write_async_preallocate 1024 Kb, 7239.206823, 221.692465
268435456, write_async_preallocate 4096 Kb, 7226.503752, 239.261173
268435456, write_async_preallocate 16384 Kb, 7216.197864, 246.592665
268435456, write_async_preallocate 65536 Kb, 7167.322453, 236.381236
268435456, write_async_preallocate 262144 Kb, 6994.984936, 4.708104
268435456, write_async_direct_preallocate 4 Kb, 8705.402321, 303.113330
268435456, write_async_direct_preallocate 8 Kb, 7804.979326, 492.108915
268435456, write_async_direct_preallocate 12 Kb, 7876.624696, 258.337062
268435456, write_async_direct_preallocate 16 Kb, 7650.351378, 323.550767
268435456, write_async_direct_preallocate 24 Kb, 7947.291404, 248.686568
268435456, write_async_direct_preallocate 32 Kb, 7881.676074, 377.529803
268435456, write_async_direct_preallocate 40 Kb, 8536.616651, 426.570236
268435456, write_async_direct_preallocate 48 Kb, 8195.241380, 245.148999
268435456, write_async_direct_preallocate 56 Kb, 8009.736628, 135.654516
268435456, write_async_direct_preallocate 64 Kb, 8453.407767, 216.615151
268435456, write_async_direct_preallocate 256 Kb, 8127.131044, 167.243541
268435456, write_async_direct_preallocate 1024 Kb, 8407.503854, 267.454941
268435456, write_async_direct_preallocate 4096 Kb, 8461.377142, 118.899102
268435456, write_async_direct_preallocate 16384 Kb, 8089.776932, 965.447122
268435456, write_async_direct_preallocate 65536 Kb, 6970.223617, 3.013854
268435456, write_async_direct_preallocate 262144 Kb, 8763.638976, 37.088006
268435456, write_mmap_preallocate, 6997.596799, 26.278872
268435456, write_mmap_preallocate_direct, 6993.534151, 3.515402
268435456, write_mmap_truncate_direct, 7025.377532, 10.311666
