File Size, Method, Mean (ms), Stddev (ms)
100663296, read_async_direct 65536 Kb, 296.457617, 0.976722
100663296, read_async_fadvise 4 Kb, 280.194007, 0.706143
100663296, read_async_fadvise 8 Kb, 280.135575, 0.668559
100663296, read_async_fadvise 12 Kb, 280.079429, 0.542704
100663296, read_async_fadvise 16 Kb, 280.014821, 0.952261
100663296, read_async_fadvise 24 Kb, 281.573220, 1.070718
100663296, read_async_fadvise 32 Kb, 281.254849, 0.421684
100663296, read_async_fadvise 40 Kb, 281.576402, 0.427044
100663296, read_async_fadvise 48 Kb, 281.736929, 0.470813
100663296, read_async_fadvise 56 Kb, 281.580209, 0.500376
100663296, read_async_fadvise 64 Kb, 281.631040, 0.575636
100663296, read_async_fadvise 256 Kb, 280.674689, 0.235866
100663296, read_async_fadvise 1024 Kb, 281.003801, 0.724536
100663296, read_async_fadvise 4096 Kb, 282.646560, 0.550443
100663296, read_async_fadvise 16384 Kb, 289.674587, 0.915940
100663296, read_async_fadvise 65536 Kb, 302.568066, 7.161803
100663296, mmap_plain, 288.510658, 0.674343
100663296, mmap_direct, 288.821036, 0.768163
100663296, mmap_fadvise, 283.842343, 0.615776
